Fixer Wert Eingang-A [1] (Wärme HT,NT, Strom und Kälte.Simulation.CO2-Preis.CO2-Preis | Variablen);Fixer Wert Eingang-A [1] (Wärme HT,NT, Strom und Kälte.Simulation.Lastgang.Integral Strombedarf | Variablen);Fixer Wert Eingang-A [1] (Wärme HT,NT, Strom und Kälte.Simulation.Lastgang.Anteil Commercial | Variablen);Arbeitspreis  [EUR/MWh] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.Stromtarif | Eingabedaten);Mittlerer Brennstoffpreis (Hi/Hu)  [EUR/MWh] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.Wasserstofftarif | Eingabedaten);Mittlerer Brennstoffpreis (Hi/Hu)  [EUR/MWh] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.Erdgastarif | Eingabedaten);Mittlerer Brennstoffpreis (Hi/Hu)  [EUR/MWh] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.Biogastarif | Eingabedaten);Investitionskosten (Periode 0) [TEUR] (Variantenvergleich | Referenzfall);Cashflow [TEUR/a] (Variantenvergleich | Referenzfall);Summe CO2-Emissionen [t/a] (Variantenvergleich | Referenzfall);Abgegebene elektrische Leistung [kW] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.Stromversorger | Ausgabedaten);Aufgenommene elektrische Leistung [kW] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.Stromversorger | Ausgabedaten);Optimale thermische Nennleistung [kW] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.BHKW | Ausgabedaten);Optimale thermische Nennleistung [kW] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.Gaskessel | Ausgabedaten);Optimale thermische Nennleistung [kW] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.PowerToHeat | Ausgabedaten);Optimale thermische Nennleistung [kW] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.Luft-Wärmepumpe | Ausgabedaten);Installierte Anlagenpeakleistung (STC) [kW] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.Photovoltaik | Ausgabedaten);Optimale Anschlussleistung [kW] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.Fernwärmeversorger | Ausgabedaten);Optimale Speicherkapazität [kWh] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.Brennstoffspeicher | Ausgabedaten);Optimale Kältenennleistung [kW] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.KKM | Ausgabedaten);Optimale thermische Nennleistung [kW] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.PEMFC Brennstoffzelle | Ausgabedaten);Abwärmeleistung im Nennbetrieb [kW] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.Power-to-Gas | Ausgabedaten);Optimale thermische Nennleistung [kW] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.SOFC Brennstoffzelle | Ausgabedaten);Optimale Kollektorfläche [m^2] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.Solarkollektor | Ausgabedaten);Optimale thermische Nennleistung [kW] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.Sole-Wärmepumpe | Ausgabedaten);Optimale Speicherkapazität [kWh] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.Stromspeicher | Ausgabedaten);Optimale Speicherkapazität [kWh] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.Wärmespeicher | Ausgabedaten);Gap [%] (Wärme HT,NT, Strom und Kälte.Simulation | Verlaufsinformationen);Laufzeit [ms] (Wärme HT,NT, Strom und Kälte.Simulation | Verlaufsinformationen);Work Units [] (Wärme HT,NT, Strom und Kälte.Simulation | Verlaufsinformationen);Zielfunktionswert der Betriebskosten [TEUR/a] (Wärme HT,NT, Strom und Kälte.Simulation | Verlaufsinformationen);Abgegebene Wärmeleistung [kW] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.Fernwärmeversorger | Ausgabedaten);Abgegebene Wärmeleistung [kW] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.Gaskessel | Ausgabedaten);Abgegebene Wärmeleistung [kW] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.Luft-Wärmepumpe | Ausgabedaten);Abgegebene Wärmeleistung [kW] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.PowerToHeat | Ausgabedaten);Abgegebene Wärmeleistung [kW] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.Solarkollektor | Ausgabedaten);Abgegebene Wärmeleistung [kW] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.Sole-Wärmepumpe | Ausgabedaten);Abgegebene Wärmeleistung [kW] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.Wärmeabgabe_an_Warmwasser | Ausgabedaten);Entladeleistung [kW] (Wärme HT,NT, Strom und Kälte.Simulation.Schema.Wärmespeicher | Ausgabedaten)
350;300;0,9;400;600;150;280;250547,3984379167;-122,3068940260594;47,85026183289944;28,8291582960701;9,096255387091038;0;0;68,89947121992155;61,17533174624518;330;103,0951206596865;0;332,2694503957626;0;0;0;1;8,072719130740058;0;683,4194920764294;0,001505214879963127;148,6669573744278;0,1086698893285473;122,306894783461;11,8956168087376;0;38,61473369717469;4,532013680432276;0,05954086550880017;3,669837837610121;19,81546689532155;10,22542449435617
350;900;0,1;208,9;300;84;150;250578,8591736319;-198,4004876345747;115,8615649764886;91,85237213990366;2,996382097385659;0;0;0;113,5733060317091;330;114,1479412387124;0;332,2694503957626;0;0;0;1;0;0;452,055610827796;0;148,4654751255744;0,1094723530533531;198,400490045297;1,224283035251992;0;57,27496474122095;0;0,05954086550880017;0;16,96114857718084;7,648747377656093
350;900;0,1;208,9;300;150;280;250570,322762243;-199,1137767586809;113,6183027493123;91,43562673412545;3,179756877158386;0;0;0;102,8539938184776;330;124,4508256617433;0;332,2694503957626;0;0;0;1;1,873925055943939;0;452,055610827796;0;145,6272010958913;0,1073226104171872;199,1137791585453;2,460281392869631;0;54,52746751307193;0;0,05954086550880017;1,245933145570379;17,93020769040212;7,4442095558252
350;900;0,1;400;600;84;150;250503,9571407916;-310,132765372001;259,7081510648849;44,68418740853381;5,230220961681822;137,8743990640139;0;13,01651477868141;0;330;76,83033342772219;0;332,2694503957626;4,711739513055407;0;0;0;0;0;560,0163518016872;0,02892492111346904;237,2725817351491;0,139855653135982;310,1327825947202;0,5814693884892682;0;0;0,2631338757689841;0;0;17,02412371543534;13,9819174988809
350;900;0,1;400;600;150;280;250524,4188782738;-356,3436426140747;154,9111876509818;72,25359821323428;2,179906940865426;54,83789335440257;0;37,13806020174252;26,25639841683875;330;105,7254424281402;0;332,2694503957626;0;0;0;1;16,93553791190577;0;386,4945004912264;0,01248188280470222;153,2053347831065;0,1070994596044441;356,3436532027738;7,00129766235083;0;18,97789006324071;2,960793422224019;0,05954086550880017;6,941068401888598;22,36168304762388;6,496978857506184
350;900;0,9;208,9;300;84;150;250581,0232565758;-194,8967893436036;112,9795345024599;89,40962878530785;1,761751698355598;8,082696852851257;0;0;109,5106266315505;330;109,0550234070998;0;332,2694503957626;0;0;0;1;4,828051705082816;0;541,9077532359807;0,0003293614017681448;146,4625020433832;0,1039300953562786;194,896791901739;0,7109746017287321;0;53,40535945481968;0;0,05954086550880017;3,277182585525097;19,51233233242463;6,138787891642615
350;900;0,9;208,9;300;150;280;250572,842935081;-196,0189533336825;110,3151829239695;89,71342222050352;2,004892885332902;0;0;0;103,4481616040969;330;123,1815370000021;0;332,2694503957626;0;0;0;0;4,911968998397903;0;332,0818539802205;0,0003001675051274256;146,3189986529621;0,107907801289942;196,0189556883605;2,48222007171172;0;52,25897543548301;0;0;3,343496232762208;19,62326436395058;5,095177691618939
350;900;0,9;400;600;84;150;250536,172554404;-300,4035735262415;254,6818886963854;42,5417655904373;2,820594918762344;137,4723994267002;0;26,64837485913614;0;330;63,6004729846025;0;332,2694503957626;18,01876093904426;0;0;0;0;0;544,0538175886843;0,02183542514738053;290,0974894748912;0,164101907452077;300,4035904028237;0,4450141888979338;0;0;0,2498228147648737;0;0;17,03899073698502;13,09058529215373
350;900;0,9;400;600;150;280;250514,1221480328;-349,7965831698151;160,8082634471983;65,42371240844609;1,947185597675099;62,38053317200512;0;25,65575897872239;14,1165634257194;330;121,0591452765539;0;332,2694503957626;0;0;0;0;20,29160887834747;0;235,7185940983055;0,01317304316624551;154,56230221461;0,1065845764092029;349,7965956672325;8,797702642029025;0;10,56741000182448;1,406542820301325;0;9,695506273042232;24,56876873780974;4,360268190528487
200;300;0,1;208,9;300;84;150;250408,0568457524;-149,5438595316297;178,5901744035552;40,49275892011293;0;0;159,2052571351217;0;0;0;44,01617666335427;0;332,2694503957626;37,18037337349485;0;24,33792145392206;0;0;0;0;0;170,0617302625577;0,1341298353648442;149,5438683790999;0,2641061424432494;58,20671747054722;0;0;0;0;17,31514525955035;0
200;300;0,1;208,9;300;150;280;250416,6836266617;-156,8441233182608;64,41873805367155;41,83263902729216;0;0;0;0;0;0;200,0709573445598;0;332,2694503957626;36,4385290258167;0;25,07827358594789;0;8,864911883030423;0;0;0;166,5903168835657;0,1312063639692422;156,8441239476886;52,43636466133578;0;0;0;0;6,044291680254382;21,89690616852428;0
200;300;0,1;400;600;84;150;250487,2602446478;-86,73960307641589;170,2302237946669;0,5604779595304398;14,4129814651404;92,4675867670454;24,22707662837203;33,13148120209131;26,44772951835293;295,322876176304;64,21034428209617;0;332,2694503957626;0,8681187535846644;0;0;1;0;0;406,0818570506174;0,02868418696983687;189,8835070890367;0,1205105381586039;86,73961431686148;0,06208332199680829;2,017953827876726;9,377830490305819;1,784341844812896;0,05954086550880017;0;17,03009261694892;11,51763023747308
200;300;0,1;400;600;150;280;250502,2508518001;-122,9913617180459;128,6499280694227;9,209857771765149;8,528673103267309;84,77145217627026;0;47,45267536428421;38,55674933551715;294,9296450856666;55,81191180495173;0;332,2694503957626;0;0;0;1;5,078063652227259;0;421,8923912067822;0,03029913155709064;205,0064329908715;0,1252593717022816;122,9913737906225;0,7312052454213601;0;17,2099966443818;5,276677715661356;0,05954086550880017;1,596275404885166;18,20269611431375;11,52747554531184
200;300;0,9;208,9;300;84;150;250462,1137878327;-148,9519974946837;175,8807135933602;40,54940175124072;0,007403699232185428;0;147,1075547578935;0;0;0;45,14891377225378;0;332,2694503957626;37,19836137548693;0;33,47806972702298;0;1,03440609281907;0;0;0;181,6263344406401;0,1358135389248749;148,952006196995;0,5078508991530112;57,17529168843566;0;0;0;0,7691148918196211;17,89441764708317;0
200;300;0,9;208,9;300;150;280;250525,8381474724;-67,32821358503058;58,44222355679214;34,17109817602931;6,945693827777419;0;0;0;111,6481935811984;271,0813042206266;116,0730536892097;0;332,2694503957626;0;0;0;1;0;0;449,416253604071;0;155,3386973858439;0,1079766260299596;67,32821409753595;1,366498330205598;0;57,32854251601451;0;0,05954086550880017;0;16,96114857718084;9,059541551350197
200;300;0,9;400;600;84;150;250484,7429659677;-82,33047916402718;155,345518544342;2,033375787728801;9,034991530950911;101,7789618954656;24,97530432934494;10,28937455311895;42,05444791206915;266,6230640604888;50,43835994026289;0;332,2694503957624;3,492714277013935;0;0;1;0;2,259542854449886;495,3946461375923;0,05380806998628615;469,4304115753421;0,218750825963876;82,33048890245514;0;0,9432592850290493;14,80686407903447;0,5002891429569161;0,05954086550880017;0;17,00777707672176;10,91321036415763
200;300;0,9;400;600;150;280;250534,889129398;-111,1989326780641;120,9889990743754;7,706950140347895;9,244669170610033;76,75788855634111;0;59,64864694666682;43,5197957535736;330;47,30342020536775;0;332,2694503957626;0;0;0;1;2,211731138128123;0;413,9419966902149;0,03078699024932336;196,0931426598107;0,1209057835552412;111,1989438989867;1,117881572668079;0;20,20535003740974;5,325824066682704;0,05954086550880017;0,8159590041987967;17,59578335822441;11,0607251385836
200;900;0,1;208,9;300;84;150;250544,231585807;-187,7817383461497;140,966719483932;82,07344741540601;3,957312022652234;61,0693547183719;8,681528646921963;2,111798445390132;63,65779169247624;330;91,32904533207491;0;332,2694503957626;0;0;0;1;3,922777958284691;0;339,6544488569663;0,02394844923664974;168,3875545319613;0,1093083520813156;187,7817425045127;0,1889980471433927;0,3978777304707983;41,62523557138455;0,1433444224552309;0,05954086550880017;2,802397870590013;19,1407913654178;6,752679219697892
200;900;0,1;208,9;300;150;280;250583,9649180872;-184,8012672337822;115,190931724253;91,86666112510926;2,958484451043465;0;0;0;117,9715443642109;330;109,6338180208133;0;332,2694503957626;0;0;0;1;0,5214819842304047;0;462,8973113586284;0;157,1930669063967;0,1072851118777491;184,8012686115313;0,6931062344386744;0;57,17725563047292;0;0,05954086550880017;0,3385206399326408;17,22444240823949;7,738932322637508
200;900;0,1;400;600;84;150;250508,7955915996;-272,4694249414556;482,138054861205;2,53774606749477;5,151924256384532;198,2426283313127;0;26,9057126345887;0;330;29,31263302449256;0;332,2694503957626;3,172346486063508;0;0;0;0;0;882,0573382166936;0,02354354238017616;192,095274075338;0,1168275139466872;272,4694574747309;0,01588027302395856;0;0;0,2200695477604143;0;0;24,3139429606915;35,27260072559135
200;900;0,1;400;600;150;280;250505,5844617789;-332,1522895428372;224,7921994748759;51,83910489006806;1,65326223044615;125,561719547257;0;49,82703097541766;0;330;51,48139257209398;0;332,2694503957626;2,383129840038912;0;0;0;3,829968790509405;0;308,5924253455057;0,03987201480119034;243,9393748972578;0,1361787409454991;332,1523084039355;1,30835855863262;0;0;4,616286709507247;0;1,277000662073939;18,01680927284048;10,28824622947869
200;900;0,9;208,9;300;84;150;250536,8921026163;-185,2863669826858;152,268459246792;73,04699889013169;2,879729913442183;95,0182734965622;2,093013977183618;0;42,14596766497034;330;85,69515716983773;0;332,2694503957626;0;0;0;1;12,4597573283447;0;440,4889123545924;0,02022503053586817;195,9777201940661;0,1190853744738655;185,2863728854577;0,05179657340455941;0,03429742756578636;27,92001542122577;0;0,05954086550880017;8,242150620004898;23,37537170695282;5,461548610096069
200;900;0,9;208,9;300;150;280;250580,7213740038;-182,2373605819328;111,546468522986;89,90599567386329;1,741178147779061;0;0;0;111,2375880362906;330;115,5998267740642;0;332,2694503957626;0;0;0;1;3,977246070412253;0;542,2584078183208;0;158,7213130251113;0,1079605855349686;182,2373619303002;1,258269979609152;0;54,13742371975979;0;0,05954086550880017;2,668898974111775;19,03922407371265;5,916081714632429
200;900;0,9;400;600;84;150;250510,2924648037;-264,9655531867522;405,069612511075;13,17007188265013;2,882516492362703;157,355881684464;0;29,71334607881916;0;330;42,81747636631291;0;332,2694503957626;5,102510903515589;0;0;0;0;0;675,5144561821179;0,01961223163715557;194,7840795205443;0,1180517702716941;264,9655800227785;0,007168194328587472;0;0;0,2046334733609292;0;0;19,79056477842925;28,58693175202247
200;900;0,9;400;600;150;280;250501,778253697;-324,8767007996107;229,7937045989628;47,35754003065734;1,704752905485228;107,6067542702597;0;30,97572679221175;0;330;89,13876620796448;0;332,2694503957626;4,725541088758523;0;0;1;0;0;367,2992066582123;0,03356368873086458;251,3297050684974;0,1385909913040231;324,8767205328757;2,787477046753771;0;0;1,987401376731392;0,05954086550880017;0;16,96411799554905;9,120539050167034
50;600;0,1;208,9;300;84;150;250438,778450419;-117,3458627240395;214,2032811488767;22,65277601603314;6,074077638052285;124,1555768043291;27,4233359266719;28,4068972960995;0;267,7760194736596;47,73543724330718;0;332,2694503957626;0;0;0;0;0;0;437,6500085077477;0,02518217696031732;257,116486038813;0,1402903184395474;117,345873391856;0,003160635830995103;1,663221906679136;0;0,9561736074961797;0;0;17,05067963862097;13,9442247547149
50;600;0,1;208,9;300;150;280;250556,268924453;-117,4820370943532;87,58891333231058;63,25106807380099;5,065890605822642;0;0;0;115,687949980338;301,1759497407149;112,0332972900923;0;332,2694503957626;0;0;0;1;0;0;582,1984510047142;0;158,1610091095903;0,1088559357254109;117,4820373315041;0,9570645734206334;0;57,83518574546486;0;0,05954086550880017;0;16,96114857718085;9,233151675553653
50;600;0,1;400;600;84;150;250502,8969799475;-126,7621469307099;311,3975025110216;0,5686220467207638;10,97013860834747;142,7538746478174;28,97059469214077;26,7550622471716;0;330;29,24171568330334;0;332,2694503957626;2,644982011301242;0;0;1;0;0;626,324855616602;0,03271600370098073;199,74925436073;0,1197237825592492;126,7621646314059;0;0,6880219372384837;0;0,6228141316444722;0,05954086550880017;0;18,19827366454005;23,09853771338467
50;600;0,1;400;600;150;280;250497,802053966;-199,2670314145601;197,8661422083862;23,05253589317872;6,101916536225712;139,875794327371;0;37,36469895788458;0;330;50,48075398515901;0;332,2694503957626;0;0;0;1;0;0;521,0160928183112;0,0225053112624111;281,257865536528;0,1549669151220004;199,2670480580106;0,7626519130483275;0;0;6,285986775358686;0,05954086550880017;0;17,10141020500108;13,13515848662834
50;600;0,9;208,9;300;84;150;250516,1800292675;-105,6675216177768;198,1083893212828;19,65280655783679;7,573862901546323;108,8788209297667;45,19752464580176;17,96933502550937;9,920340474391727;330;38,4128877292174;0;332,2694503957626;7,342338465750777;0;0;1;0;0;409,1771454577827;0,02562055620248783;278,4524848744218;0,150880711399872;105,6675315545348;0,001877948680338969;2,545005440845506;3,307158592456502;0,6339389679856113;0,05954086550880017;0;16,96632939467531;11,50537359321043
50;600;0,9;208,9;300;150;280;250582,9246527727;-110,0474249739513;83,48667902072864;59,35488958578144;4,819070688746288;0;0;0;117,6042962793871;330;110,1169509910126;0;332,2694503957626;0;0;0;1;0;0;421,8923912067822;9,506772941399902e-10;158,4888278424616;0,1095980982669939;110,0474251964933;0,7781807395621496;0;57,53297802363684;0;0,05954086550880017;0;16,96114857718084;7,836694670655275
50;600;0,9;400;600;84;150;250536,2940945132;-122,7693730957977;290,009749937264;2,20206887840634;8,10052641362631;183,3716001345266;26,2013460541661;35,3873393045462;0;330;0;0;332,2694503957626;13,27512749464974;0;0;1;0;0;528,939700979655;0,04816799307547646;265,2341625570813;0,1398252957564907;122,7693892764798;0;1,029530131635796;0;1,104291023869961;0,05954086550880017;0;18,02412040275182;18,12382126027469
50;600;0,9;400;600;150;280;250509,4132161601;-188,0331186578703;190,5629911472285;20,77050775003002;5,187807040231302;114,576658336686;0;20,04838077267109;15,71289277609825;330;77,38331538495932;0;332,2694503957626;1,551127456411087;0;0;1;0;0;335,6290762544695;0,02476347283489645;277,3845645547955;0,149125077763623;188,0331346496589;1,522355045094046;0;4,494672678067349;2,669278724731578;0,05954086550880017;0;16,98758543990998;10,55393659078245
200;600;0,1;208,9;300;84;150;250543,5127179589;-126,0855922963249;104,8051898333361;55,29222630292031;7,920197692874901;60,18094310397284;11,0306449500424;1,135260782947936;71,68662235870977;322,120383766271;83,28895682083794;0;332,2694503957626;0;0;0;1;1,794686642670277;0;348,9661396277094;0,02101074861670418;180,0848927511441;0,1116723795360863;126,0855953794835;0,06853689813212077;0,2084416624092762;46,24357806137756;0,09103204049318465;0,05954086550880017;1,256630207674168;17,93855676082923;8,191355803694355
200;600;0,1;208,9;300;150;280;250566,5495529101;-124,961506635683;86,47259189505571;62,92122307165543;5,680338133416406;0;0;0;118,5429170713276;309,5998587837915;109,1783301990944;0;332,2694503957626;0;0;0;1;0;0;543,9578851606552;0;160,0183335045667;0,1092896299783953;124,9615075793342;0,6379065155199978;0;57,94036797724515;0;0,05954086550880017;0;16,96114857718085;9,326072275198758
200;600;0,1;400;600;84;150;250501,34232246;-168,2358153451265;308,0264068038081;1,060869078746958;10,83850385416063;143,113634687853;31,21204100786497;30,05157431563718;0;330;23,343997259051;0;332,2694503957626;1,653711292734949;0;0;1;0;0;660,2829793054779;0,02146508051574121;203,6283367694073;0,1200734431433775;168,235836126082;0,004352675953199151;0,603784947358777;0;0,6566557425971247;0,05954086550880017;0;18,23612163140028;23,62162654969129
200;600;0,1;400;600;150;280;250531,6681748362;-219,6349320211156;177,3278732895082;27,42894195304794;4,304149624071822;120,5856687322079;0;61,25815479017954;20,7674827971357;330;36,29679502865008;0;332,2694503957626;0;0;0;0;13,92257923300998;0;517,4476996103211;0,03468132997162415;220,0654692465768;0,1263434432160904;219,6349479913806;0,1903982705763862;0;5,114502265736818;6,153260277061682;0;3,327801514405971;19,61033334595012;12,16825436730558
200;600;0,9;208,9;300;84;150;250544,0383480492;-121,585866152268;110,2641712266079;49,79114092249642;5,886252928615072;58,81422662643316;34,16305551565856;0;65,18449802149519;330;68,79291862148479;0;332,2694503957626;0;0;0;0;3,449468184021504;0;341,4308918201572;0,02247913032694823;172,8013173516007;0,1074845827153856;121,5858698466435;0;0,8633513307429931;42,72031288409993;0;0;2,373166154698007;18,86660472216849;7,137111841801055
200;600;0,9;208,9;300;150;280;250574,8277618037;-118,9949612769832;83,1807213648425;59,11546622908153;4,851413329432429;0;0;0;109,1236548214049;330;118,5975924490261;0;332,2694503957626;0;0;0;1;0;0;462,8973113586284;0;163,974196552511;0,1098074675427596;118,9949621635882;1,577147680322284;0;56,68320085105962;0;0,05954086550880017;0;16,96114857718085;7,948935423946693
200;600;0,9;400;600;84;150;250504,1727093997;-159,9275486700323;274,9452473982707;4,514951896393112;7,364964194956006;141,4609005639983;50,64978988778194;19,85689876470504;0;330;15,75365805391962;0;332,2694503957624;3,587169863465311;0;0;1;0;0;495,479337805499;0,02997540416271999;206,3751755593615;0,1212390755624153;159,9275667133253;0;2,825031924865765;0;0,7533200295606827;0,05954086550880017;0;17,76986401864888;17,50024411009448
200;600;0,9;400;600;150;280;250516,4163417862;-211,2358956844983;185,3895316161271;22,29305568556526;2,35183080171783;114,2075864817016;0;57,89739664731346;14,83415870742323;330;40,48491806781492;0;332,2694503957626;1,985633048960128;0;0;1;1,337343147725269;0;340,1035936207473;0,03084095735150214;258,72010558219;0,1420354533107286;211,2359125844464;1,484980757441702;0;4,331010545067462;5,441067709315043;0,05954086550880017;0,5178548656582445;17,36748518808063;11,14541823993328
350;600;0,1;208,9;300;84;150;250573,7770217557;-132,6509275701706;84,77895010273056;61,96362597502568;6,973704266255038;0;0;7,220312786655539;108,3184936605822;328,4643564229532;112,1824408231773;0;332,2694503957626;0;0;0;1;0;0;542,2584078183208;0;160,1317488584471;0,109207504182594;132,6509291965147;1,767991280094128;0;56,81660418826665;0,3253682791843641;0,05954086550880017;0;16,96114857718084;9,588801709725576
350;600;0,1;208,9;300;150;280;250578,0166264598;-131,793260653943;84,06879238040277;62,06011314294717;7,358971727842166;0;0;0;112,4751580938835;330;115,2460891765152;0;332,2694503957626;0;0;0;0;0;0;548,153609680494;0;160,4626939041088;0,1093311984624136;131,7932622827741;1,135873318025917;0;57,46712781094148;0;0;0;17,02068944268965;9,514032416443287
350;600;0,1;400;600;84;150;250510,4746420279;-199,855279087824;226,8621432675548;16,83273311833283;10,8407801009282;133,3333469411419;0;21,99082730640968;0;330;72,39707302286853;0;332,2694503957626;7,12912475489283;0;0;1;0;0;582,465614146624;0,02443999382229863;278,6378543721434;0,1517884645690506;199,8552953939415;1,229724199820582;0;0;0,6719211857955362;0,05954086550880017;0;16,98395824321302;16,00769025892006
350;600;0,1;400;600;150;280;250550,3092097531;-237,5219021431325;78,15703234759026;58,6810021397083;5,419061560271705;0;0;49,61185164123441;64,62652058022708;330;111,0216372199434;0;332,2694503957626;0;0;0;1;11,07557023048254;0;651,116483691265;0,001334918967610103;167,9907206506896;0,1100446622262685;237,5219036839702;11,14795546160309;0;39,68884673327475;3,227299540012503;0,05954086550880017;4,451939390620351;20,42376810321942;9,418038994183449
350;600;0,9;208,9;300;84;150;250576,017764996;-127,1379953649261;84,97581287874164;58,75768696270924;4,757437928699952;5,422879120808391;0;0;109,2757636028527;330;113,0226045467483;0;332,2694503957626;0;0;0;1;0;0;542,2584078183208;0,0002017829831283026;164,3844673401821;0,1046870051967962;127,1379970675931;0,9602915347913362;0;56,84415750818533;0;0,05954086550880017;0;16,96114857718084;8,459763844525618
350;600;0,9;208,9;300;150;280;250580,0327539397;-126,8389225973238;83,52987944067826;59,17818246040878;4,688523250281162;0;0;0;114,1333415461659;330;113,525370905059;0;332,2694503957626;0;0;0;1;0,2814066863926971;0;542,2584078183208;6,403543195101731e-07;164,6311553995422;0,1072393171051527;126,8389241505016;1,080092303670075;0;57,27279582608272;0;0,05954086550880017;0,1861983418747673;17,10596950975005;8,407663045910551
350;600;0,9;400;600;84;150;250512,4476036502;-188,4689595189882;211,1735435909428;16,3803614674464;6,922792959970844;122,9849235518983;0;17,2893904910356;9,870670418049398;330;77,57626280945048;0;332,2694503957625;4,788026674781712;0;0;1;0;0;422,6530590866848;0,02872371219025994;297,282241815075;0,1504374363576878;188,4689744095246;1,731669939906235;0;2,817448590822876;0,6574259659624003;0,05954086550880017;0;16,96114857718084;12,49643426675565
350;600;0,9;400;600;150;280;250540,2508332921;-228,4044639786099;106,0541226767124;47,38313253388998;4,371781126815264;39,62512891772774;0;24,8014914144844;50,61969727043702;330;109,8167405189031;0;332,2694503957626;0;0;0;1;12,86185116987643;0;440,3264593217908;0,0079308283715735;172,4546470205468;0,1068480747101936;228,4044704710928;4,504879326178528;0;33,41839901265921;1,755914372869204;0,05954086550880017;4,927018606344359;20,79368633867117;7,488749180280821
50;300;0,5;208,9;300;84;150;250435,1319210713;-127,3759411626545;178,7928281789817;40,43576558773762;0,002177747498006789;0;171,1094983823349;0;0;0;26,81351002090999;0;332,2694503957626;37,10842136547885;0;28,98877877704824;0;0;0;0;0;192,0096729337871;0,1335256554900686;127,3759482625096;0,1169785074395588;58,34462612968133;0;0;0;0;17,3150210189951;0
50;300;0,5;208,9;300;150;280;250507,0435030656;-65,86630300290975;61,27989683287289;35,81945533291531;5,586117063324243;0;0;0;113,7320979448484;246,6568615923302;113,9891493255559;0;332,2694503957626;0;0;0;1;0;0;544,8893120141404;0;167,8175235958894;0,1079476484104115;65,86630313721029;1,052128000372736;0;57,63509238031669;0;0,05954086550880017;0;16,96114857718084;9,55656796891644
50;300;0,5;400;600;84;150;250409,6346877515;-71,25306420509349;185,1329470406174;0,360003694355215;4,713323520876838;97,0348446260888;55,38612429953413;23,2053135606768;23,84500347711744;200,5062256098016;28,24996130701002;0;332,2694503957626;4,603151201433373;0;0;1;0;0;294,0509514947186;0,03259292008936661;220,6052184018318;0,1231206035622254;71,25307403618639;0;3,708400192699645;8,312773264638153;1,050703045359205;0,05954086550880017;0;17,08263585222483;9,300119189059041
50;300;0,5;400;600;150;280;250459,0805740677;-108,2477617002729;141,2947195454425;6,685393348674743;4,237313594973042;101,3210240577771;0;45,92307961326395;38,43826527993443;246,8063675244684;41,79990630744479;0;332,2694503957626;0;0;0;1;1,075374054015739;0;347,4993194217311;0,03303481019949325;239,5267478995451;0,1311498730780163;108,2477736567694;0,4161617409035756;0;15,76365723221371;4,016361434791184;0,05954086550880017;0,3095425075181367;17,20341624481907;10,32036311627728
50;600;0,5;208,9;300;84;150;250459,2199843323;-112,1536474623618;210,937315618392;19,99325809661113;6,267251706344191;128,3723985991804;23,01733808577644;22,98992397269896;1,665074602962605;288,3546653119909;51,67651200980076;0;332,2694503957626;0;0;0;1;0;0;609,0113866228334;0,02043565767448608;314,0909608333366;0,1594552167022577;112,153658105725;0,001694208592445733;1,353929429611435;0,4536599191936578;0,517327062165796;0,05954086550880017;0;17,14467333602758;14,3679478364886
50;600;0,5;208,9;300;150;280;250577,4727112587;-112,2572369925246;84,32372575008976;60,32884335912668;5,704786164015314;0;0;0;112,1029903581074;330;115,6182569123278;0;332,2694503957626;0;0;0;0;0;0;651,2247499792304;0;167,8104046347056;0,1090202353165036;112,2572372187243;1,378141332199036;0;57,54829746053297;0;0;0;17,02068944268965;9,244221893665729
